,id,count,tracking,binary_tracker,prediction
25084,adtest.pages.dev,1,0.0,0,1.0
25170,cdn.adt567.net,1,0.0,0,1.0
25192,superlativepro.wpengine.com,1,0.0,0,1.0
25199,apv-static.tldw.me,1,1.0,1,0.0
25200,fenbi-app-log.cn-beijing.log.aliyuncs.com,2,1.0,1,0.0
25220,videoads.ewscloud.com,2,1.0,1,0.0
25272,dbzproperty-a.akamaihd.net,1,0.0,0,1.0
25273,facilitatevoluntarily.com,1,1.0,1,0.0
25298,www.adda247.in,2,0.0,0,1.0
25316,anmcpptp.digitaltargetonline.com,4,0.0,0,1.0
